省市区名,地市名,县市区名,县市区代码
贵州省,黔东南苗族侗族自治州,从江县,522633
贵州省,黔东南苗族侗族自治州,雷山县,522634
贵州省,黔东南苗族侗族自治州,麻江县,522635
贵州省,黔东南苗族侗族自治州,丹寨县,522636
贵州省,黔南布依族苗族自治州,都匀市,522701
贵州省,黔南布依族苗族自治州,福泉市,522702
贵州省,黔南布依族苗族自治州,[都匀县],522721
贵州省,黔南布依族苗族自治州,荔波县,522722
贵州省,黔南布依族苗族自治州,贵定县,522723
贵州省,黔南布依族苗族自治州,[福泉县],522724
贵州省,黔南布依族苗族自治州,瓮安县,522725
贵州省,黔南布依族苗族自治州,独山县,522726
贵州省,黔南布依族苗族自治州,平塘县,522727
贵州省,黔南布依族苗族自治州,罗甸县,522728
贵州省,黔南布依族苗族自治州,长顺县,522729
贵州省,黔南布依族苗族自治州,龙里县,522730
贵州省,黔南布依族苗族自治州,惠水县,522731
贵州省,黔南布依族苗族自治州,三都水族自治县,522732
云南省,昆明市,五华区,530102
云南省,昆明市,盘龙区,530103
云南省,昆明市,官渡区,530111
云南省,昆明市,西山区,530112
云南省,昆明市,东川区,530113
云南省,昆明市,呈贡区,530114
云南省,昆明市,晋宁区,530115
云南省,昆明市,[市区],530120
云南省,昆明市,[呈贡县],530121
云南省,昆明市,[晋宁县],530122
云南省,昆明市,[安宁县],530123
云南省,昆明市,富民县,530124
云南省,昆明市,宜良县,530125
云南省,昆明市,石林彝族自治县,530126
云南省,昆明市,嵩明县,530127
云南省,昆明市,禄劝彝族苗族自治县,530128
云南省,昆明市,寻甸回族彝族自治县,530129
云南省,昆明市,安宁市,530181
云南省,[东川市],[市辖区],530201
云南省,曲靖市,麒麟区,530302
云南省,曲靖市,沾益区,530303
云南省,曲靖市,马龙区,530304
云南省,曲靖市,[马龙县],530321
云南省,曲靖市,陆良县,530322
云南省,曲靖市,师宗县,530323
云南省,曲靖市,罗平县,530324
云南省,曲靖市,富源县,530325
云南省,曲靖市,会泽县,530326
云南省,曲靖市,[寻甸县],530327
云南省,曲靖市,[沾益县],530328
云南省,曲靖市,宣威市,530381
云南省,玉溪市,红塔区,530402
云南省,玉溪市,江川区,530403
云南省,玉溪市,[江川县],530421
云南省,玉溪市,澄江县,530422
云南省,玉溪市,通海县,530423
云南省,玉溪市,华宁县,530424
云南省,玉溪市,易门县,530425
云南省,玉溪市,峨山彝族自治县,530426
云南省,玉溪市,新平彝族傣族自治县,530427
云南省,玉溪市,元江哈尼族彝族傣族自治县,530428
云南省,保山市,隆阳区,530502
云南省,保山市,施甸县,530521
云南省,保山市,[腾冲县],530522
云南省,保山市,龙陵县,530523
云南省,保山市,昌宁县,530524
云南省,保山市,腾冲市,530581
云南省,昭通市,昭阳区,530602
云南省,昭通市,鲁甸县,530621
云南省,昭通市,巧家县,530622
云南省,昭通市,盐津县,530623
云南省,昭通市,大关县,530624
云南省,昭通市,永善县,530625
云南省,昭通市,绥江县,530626
云南省,昭通市,镇雄县,530627
云南省,昭通市,彝良县,530628
云南省,昭通市,威信县,530629
云南省,昭通市,水富县,530630
云南省,丽江市,古城区,530702
云南省,丽江市,玉龙纳西族自治县,530721
云南省,丽江市,永胜县,530722
云南省,丽江市,华坪县,530723
云南省,丽江市,宁蒗彝族自治县,530724
云南省,普洱市,思茅区,530802
云南省,普洱市,宁洱哈尼族彝族自治县,530821
云南省,普洱市,墨江哈尼族自治县,530822
云南省,普洱市,景东彝族自治县,530823
云南省,普洱市,景谷傣族彝族自治县,530824
云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,530825
云南省,普洱市,江城哈尼族彝族自治县,530826
云南省,普洱市,孟连傣族拉祜族佤族自治县,530827
云南省,普洱市,澜沧拉祜族自治县,530828
云南省,普洱市,西盟佤族自治县,530829
云南省,临沧市,临翔区,530902
云南省,临沧市,凤庆县,530921
云南省,临沧市,云县,530922
云南省,临沧市,永德县,530923
云南省,临沧市,镇康县,530924
云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,530925
云南省,临沧市,耿马傣族佤族自治县,530926
云南省,临沧市,沧源佤族自治县,530927
云南省,[昭通地区],[昭通市],532101
云南省,[昭通地区],[昭通县],532121
云南省,[昭通地区],[鲁甸县],532122
云南省,[昭通地区],[巧家县],532123
云南省,[昭通地区],[盐津县],532124
云南省,[昭通地区],[大关县],532125
云南省,[昭通地区],[永善县],532126
云南省,[昭通地区],[绥江县],532127
云南省,[昭通地区],[镇雄县],532128
云南省,[昭通地区],[彝良县],532129
云南省,[昭通地区],[威信县],532130
云南省,[昭通地区],[水富县],532131
云南省,[曲靖地区],[曲靖市],532201
云南省,[曲靖地区],[宣威市],532202
云南省,[曲靖地区],[曲靖县],532221
云南省,[曲靖地区],[沾益县],532222
云南省,[曲靖地区],[马龙县],532223
云南省,[曲靖地区],[宣威县],532224
云南省,[曲靖地区],[富源县],532225
云南省,[曲靖地区],[罗平县],532226
云南省,[曲靖地区],[师宗县],532227
云南省,[曲靖地区],[陆良县],532228
云南省,[曲靖地区],[宜良县],532229
云南省,[曲靖地区],[路南彝族自治县],532230
云南省,[曲靖地区],[寻甸回族彝族自治县],532231
云南省,[曲靖地区],[嵩明县],532232
云南省,[曲靖地区],[会泽县],532233
云南省,楚雄彝族自治州,楚雄市,532301
云南省,楚雄彝族自治州,[楚雄县],532321
云南省,楚雄彝族自治州,双柏县,532322
云南省,楚雄彝族自治州,牟定县,532323
云南省,楚雄彝族自治州,南华县,532324
云南省,楚雄彝族自治州,姚安县,532325
云南省,楚雄彝族自治州,大姚县,532326
云南省,楚雄彝族自治州,永仁县,532327
云南省,楚雄彝族自治州,元谋县,532328
云南省,楚雄彝族自治州,武定县,532329
云南省,楚雄彝族自治州,[禄劝县],532330
云南省,楚雄彝族自治州,禄丰县,532331
云南省,[玉溪地区],[玉溪市],532401
云南省,[玉溪地区],[玉溪县],532421
云南省,[玉溪地区],[江川县],532422
云南省,[玉溪地区],[澄江县],532423
云南省,[玉溪地区],[通海县],532424
云南省,[玉溪地区],[华宁县],532425
云南省,[玉溪地区],[易门县],532426
云南省,[玉溪地区],[峨山彝族自治县],532427
云南省,[玉溪地区],[新平彝族傣族自治县],532428
云南省,[玉溪地区],[元江哈尼族彝族傣族自治县],532429
云南省,红河哈尼族彝族自治州,个旧市,532501
云南省,红河哈尼族彝族自治州,开远市,532502
云南省,红河哈尼族彝族自治州,蒙自市,532503
云南省,红河哈尼族彝族自治州,弥勒市,532504
云南省,红河哈尼族彝族自治州,[开远县],532521
云南省,红河哈尼族彝族自治州,[蒙自县],532522
云南省,红河哈尼族彝族自治州,屏边苗族自治县,532523
云南省,红河哈尼族彝族自治州,建水县,532524
云南省,红河哈尼族彝族自治州,石屏县,532525
云南省,红河哈尼族彝族自治州,[弥勒县],532526
云南省,红河哈尼族彝族自治州,泸西县,532527
云南省,红河哈尼族彝族自治州,元阳县,532528
云南省,红河哈尼族彝族自治州,红河县,532529
云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,532530
云南省,红河哈尼族彝族自治州,绿春县,532531
云南省,红河哈尼族彝族自治州,河口瑶族自治县,532532
云南省,文山壮族苗族自治州,文山市,532601
云南省,文山壮族苗族自治州,[文山县],532621
云南省,文山壮族苗族自治州,砚山县,532622
云南省,文山壮族苗族自治州,西畴县,532623
云南省,文山壮族苗族自治州,麻栗坡县,532624
云南省,文山壮族苗族自治州,马关县,532625
云南省,文山壮族苗族自治州,丘北县(邱北县),532626
云南省,文山壮族苗族自治州,广南县,532627
云南省,文山壮族苗族自治州,富宁县,532628
云南省,[思茅地区],[思茅市],532701
云南省,[思茅地区],[思茅县],532721
云南省,[思茅地区],[普洱哈尼族彝族自治县],532722
云南省,[思茅地区],[墨江哈尼族自治县],532723
云南省,[思茅地区],[景东彝族自治县],532724
云南省,[思茅地区],[景谷傣族彝族自治县],532725
云南省,[思茅地区],[镇沅彝族哈尼族拉祜族自治县],532726
云南省,[思茅地区],[江城哈尼族彝族自治县],532727
云南省,[思茅地区],[孟连傣族拉祜族佤族自治县],532728
云南省,[思茅地区],[澜沧拉祜族自治县],532729
云南省,[思茅地区],[西盟佤族自治县],532730
云南省,西双版纳傣族自治州,景洪市,532801
云南省,西双版纳傣族自治州,[景洪县],532821
云南省,西双版纳傣族自治州,勐海县,532822
云南省,西双版纳傣族自治州,勐腊县,532823
云南省,大理白族自治州,大理市,532901
云南省,大理白族自治州,[大理县],532921
云南省,大理白族自治州,漾濞彝族自治县,532922
云南省,大理白族自治州,祥云县,532923
云南省,大理白族自治州,宾川县,532924
云南省,大理白族自治州,弥渡县,532925
云南省,大理白族自治州,南涧彝族自治县,532926
云南省,大理白族自治州,巍山彝族回族自治县,532927
云南省,大理白族自治州,永平县,532928
云南省,大理白族自治州,云龙县,532929
云南省,大理白族自治州,洱源县,532930
云南省,大理白族自治州,剑川县,532931
云南省,大理白族自治州,鹤庆县,532932
云南省,[保山地区],[保山市],533001
云南省,[保山地区],[保山县],533021
云南省,[保山地区],[施甸县],533022
云南省,[保山地区],[腾冲县],533023
云南省,[保山地区],[龙陵县],533024
云南省,[保山地区],[昌宁县],533025
云南省,德宏傣族景颇族自治州,[畹町市],533101
云南省,德宏傣族景颇族自治州,瑞丽市,533102
云南省,德宏傣族景颇族自治州,芒市,533103
云南省,德宏傣族景颇族自治州,[潞西县],533121
云南省,德宏傣族景颇族自治州,梁河县,533122
云南省,德宏傣族景颇族自治州,盈江县,533123
云南省,德宏傣族景颇族自治州,陇川县,533124
云南省,德宏傣族景颇族自治州,[瑞丽县],533125
云南省,德宏傣族景颇族自治州,[畹町镇],533126
云南省,[丽江地区],[丽江纳西族自治县],533221
云南省,[丽江地区],[永胜县],533222
云南省,[丽江地区],[华坪县],533223
云南省,[丽江地区],[宁蒗彝族自治县],533224
云南省,怒江傈僳族自治州,泸水市,533301
云南省,怒江傈僳族自治州,[泸水县],533321
云南省,怒江傈僳族自治州,[碧江县],533322
云南省,怒江傈僳族自治州,福贡县,533323
云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,533324
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,533325
云南省,迪庆藏族自治州,香格里拉市,533401
云南省,迪庆藏族自治州,[香格里拉县],533421
云南省,迪庆藏族自治州,德钦县,533422
云南省,迪庆藏族自治州,维西傈僳族自治县,533423
云南省,[临沧地区],[临沧县],533521
云南省,[临沧地区],[凤庆县],533522
云南省,[临沧地区],[云县],533523
云南省,[临沧地区],[永德县],533524
云南省,[临沧地区],[镇康县],533525
云南省,[临沧地区],[双江拉祜族佤族布朗族傣族自治县],533526
云南省,[临沧地区],[耿马傣族佤族自治县],533527
云南省,[临沧地区],[沧源佤族自治县],533528
西藏自治区,拉萨市,城关区,540102
西藏自治区,拉萨市,堆龙德庆区,540103
西藏自治区,拉萨市,达孜区,540104
西藏自治区,拉萨市,[市区],540120
西藏自治区,拉萨市,林周县,540121
西藏自治区,拉萨市,当雄县,540122
西藏自治区,拉萨市,尼木县,540123
西藏自治区,拉萨市,曲水县,540124
西藏自治区,拉萨市,[堆龙德庆县],540125
西藏自治区,拉萨市,[达孜县],540126
西藏自治区,拉萨市,墨竹工卡县,540127
西藏自治区,拉萨市,[工布江达县],540128
西藏自治区,拉萨市,[林芝县],540129
西藏自治区,拉萨市,[米林县],540130
西藏自治区,拉萨市,[墨脱县],540131
西藏自治区,日喀则市,桑珠孜区,540202
西藏自治区,日喀则市,南木林县,540221
西藏自治区,日喀则市,江孜县,540222
西藏自治区,日喀则市,定日县,540223
西藏自治区,日喀则市,萨迦县,540224
西藏自治区,日喀则市,拉孜县,540225
西藏自治区,日喀则市,昂仁县,540226
西藏自治区,日喀则市,谢通门县,540227
西藏自治区,日喀则市,白朗县,540228
西藏自治区,日喀则市,仁布县,540229
西藏自治区,日喀则市,康马县,540230
西藏自治区,日喀则市,定结县,540231
西藏自治区,日喀则市,仲巴县,540232
西藏自治区,日喀则市,亚东县,540233
西藏自治区,日喀则市,吉隆县,540234
西藏自治区,日喀则市,聂拉木县,540235
西藏自治区,日喀则市,萨嘎县,540236
西藏自治区,日喀则市,岗巴县,540237
西藏自治区,昌都市,卡若区,540302
西藏自治区,昌都市,江达县,540321
西藏自治区,昌都市,贡觉县,540322
西藏自治区,昌都市,类乌齐县,540323
西藏自治区,昌都市,丁青县,540324
西藏自治区,昌都市,察雅县,540325
西藏自治区,昌都市,八宿县,540326
西藏自治区,昌都市,左贡县,540327
西藏自治区,昌都市,芒康县,540328
西藏自治区,昌都市,洛隆县,540329
西藏自治区,昌都市,边坝县,540330
西藏自治区,林芝市,巴宜区,540402
西藏自治区,林芝市,工布江达县,540421
西藏自治区,林芝市,米林县,540422
西藏自治区,林芝市,墨脱县,540423
西藏自治区,林芝市,波密县,540424
西藏自治区,林芝市,察隅县,540425
西藏自治区,林芝市,朗县,540426
西藏自治区,山南市,乃东区,540502
西藏自治区,山南市,扎囊县,540521
西藏自治区,山南市,贡嘎县,540522
西藏自治区,山南市,桑日县,540523
西藏自治区,山南市,琼结县,540524
西藏自治区,山南市,曲松县,540525
西藏自治区,山南市,措美县,540526
西藏自治区,山南市,洛扎县,540527
西藏自治区,山南市,加查县,540528
西藏自治区,山南市,隆子县,540529
西藏自治区,山南市,错那县,540530
西藏自治区,山南市,浪卡子县,540531
西藏自治区,那曲市,色尼区,540602
西藏自治区,那曲市,嘉黎县,540621
西藏自治区,那曲市,比如县,540622
西藏自治区,那曲市,聂荣县,540623
西藏自治区,那曲市,安多县,540624
西藏自治区,那曲市,申扎县,540625
西藏自治区,那曲市,索县,540626
西藏自治区,那曲市,班戈县,540627
西藏自治区,那曲市,巴青县,540628
西藏自治区,那曲市,尼玛县,540629
西藏自治区,那曲市,双湖县,540630
西藏自治区,[昌都地区],[昌都县],542121
西藏自治区,[昌都地区],[江达县],542122
西藏自治区,[昌都地区],[贡觉县],542123
西藏自治区,[昌都地区],[类乌齐县],542124
西藏自治区,[昌都地区],[丁青县],542125
西藏自治区,[昌都地区],[察雅县],542126
西藏自治区,[昌都地区],[八宿县],542127
西藏自治区,[昌都地区],[左贡县],542128
西藏自治区,[昌都地区],[芒康县],542129
西藏自治区,[昌都地区],[波密县],542130
西藏自治区,[昌都地区],[察隅县],542131
西藏自治区,[昌都地区],[洛隆县],542132
西藏自治区,[昌都地区],[边坝县],542133
西藏自治区,[昌都地区],[盐井县],542134
西藏自治区,[昌都地区],[碧土县],542135
西藏自治区,[昌都地区],[妥坝县],542136
西藏自治区,[昌都地区],[生达县],542137
西藏自治区,[山南地区],[乃东县],542221
西藏自治区,[山南地区],[扎囊县],542222
西藏自治区,[山南地区],[贡嘎县],542223
西藏自治区,[山南地区],[桑日县],542224
西藏自治区,[山南地区],[琼结县],542225
西藏自治区,[山南地区],[曲松县],542226
西藏自治区,[山南地区],[措美县],542227
西藏自治区,[山南地区],[洛扎县],542228
西藏自治区,[山南地区],[加查县],542229
西藏自治区,[山南地区],[朗县],542230
西藏自治区,[山南地区],[隆子县],542231
西藏自治区,[山南地区],[错那县],542232
西藏自治区,[山南地区],[浪卡子县],542233
西藏自治区,[日喀则地区],[日喀则市],542301
西藏自治区,[日喀则地区],[日喀则县],542321
西藏自治区,[日喀则地区],[南木林县],542322
西藏自治区,[日喀则地区],[江孜县],542323
西藏自治区,[日喀则地区],[定日县],542324
西藏自治区,[日喀则地区],[萨迦县],542325
西藏自治区,[日喀则地区],[拉孜县],542326
西藏自治区,[日喀则地区],[昂仁县],542327
西藏自治区,[日喀则地区],[谢通门县],542328
西藏自治区,[日喀则地区],[白朗县],542329
西藏自治区,[日喀则地区],[仁布县],542330
西藏自治区,[日喀则地区],[康马县],542331
西藏自治区,[日喀则地区],[定结县],542332
西藏自治区,[日喀则地区],[仲巴县],542333
西藏自治区,[日喀则地区],[亚东县],542334
西藏自治区,[日喀则地区],[吉隆县],542335
西藏自治区,[日喀则地区],[聂拉木县],542336
西藏自治区,[日喀则地区],[萨嘎县],542337
西藏自治区,[日喀则地区],[岗巴县],542338
西藏自治区,[那曲地区],[那曲县],542421
西藏自治区,[那曲地区],[嘉黎县],542422
西藏自治区,[那曲地区],[比如县],542423
西藏自治区,[那曲地区],[聂荣县],542424
西藏自治区,[那曲地区],[安多县],542425
西藏自治区,[那曲地区],[申扎县],542426
西藏自治区,[那曲地区],[索县],542427
西藏自治区,[那曲地区],[班戈县],542428
西藏自治区,[那曲地区],[巴青县],542429
西藏自治区,[那曲地区],[尼玛县],542430
西藏自治区,[那曲地区],[双湖县],542431
西藏自治区,阿里地区,普兰县,542521
西藏自治区,阿里地区,札达县,542522
西藏自治区,阿里地区,噶尔县,542523
西藏自治区,阿里地区,日土县,542524
西藏自治区,阿里地区,革吉县,542525
西藏自治区,阿里地区,改则县,542526
西藏自治区,阿里地区,措勤县,542527
西藏自治区,阿里地区,[隆格尔县],542528
西藏自治区,[林芝地区],[林芝县],542621
西藏自治区,[林芝地区],[工布江达县],542622
西藏自治区,[林芝地区],[米林县],542623
西藏自治区,[林芝地区],[墨脱县],542624
西藏自治区,[林芝地区],[波密县],542625
西藏自治区,[林芝地区],[察隅县],542626
西藏自治区,[林芝地区],[朗县],542627
西藏自治区,[江孜地区],[江孜县],542721
西藏自治区,[江孜地区],[浪卡子县],542722
西藏自治区,[江孜地区],[白朗县],542723
西藏自治区,[江孜地区],[仁布县],542724
西藏自治区,[江孜地区],[康马县],542725
西藏自治区,[江孜地区],[亚东县],542726
西藏自治区,[江孜地区],[岗巴县],542727
陕西省,西安市,新城区,610102
陕西省,西安市,碑林区,610103
陕西省,西安市,莲湖区,610104
陕西省,西安市,灞桥区,610111
陕西省,西安市,未央区,610112
陕西省,西安市,雁塔区,610113
陕西省,西安市,阎良区,610114
陕西省,西安市,临潼区,610115
陕西省,西安市,长安区,610116
陕西省,西安市,高陵区,610117
陕西省,西安市,鄠邑区,610118
陕西省,西安市,[市区],610120
陕西省,西安市,[长安县],610121
陕西省,西安市,蓝田县,610122
陕西省,西安市,[临潼县],610123
陕西省,西安市,周至县(盩厔县),610124
陕西省,西安市,[户县(鄠县)],610125
陕西省,西安市,[高陵县],610126
陕西省,铜川市,王益区,610202
陕西省,铜川市,印台区,610203
陕西省,铜川市,耀州区,610204
陕西省,铜川市,[市区],610220
陕西省,铜川市,[耀县],610221
陕西省,铜川市,宜君县,610222
陕西省,宝鸡市,渭滨区,610302
陕西省,宝鸡市,金台区,610303
陕西省,宝鸡市,陈仓区,610304
陕西省,宝鸡市,[市区],610320
陕西省,宝鸡市,[宝鸡县],610321
陕西省,宝鸡市,凤翔县,610322
陕西省,宝鸡市,岐山县,610323
陕西省,宝鸡市,扶风县,610324
陕西省,宝鸡市,[武功县],610325
陕西省,宝鸡市,眉县(郿县),610326
陕西省,宝鸡市,陇县,610327
陕西省,宝鸡市,千阳县(汧阳县),610328
陕西省,宝鸡市,麟游县,610329
陕西省,宝鸡市,凤县,610330
陕西省,宝鸡市,太白县,610331
陕西省,咸阳市,秦都区,610402
陕西省,咸阳市,杨陵区,610403
陕西省,咸阳市,渭城区,610404
陕西省,咸阳市,[兴平县],610421
陕西省,咸阳市,三原县,610422
陕西省,咸阳市,泾阳县,610423
陕西省,咸阳市,乾县,610424
陕西省,咸阳市,礼泉县(醴泉县),610425
陕西省,咸阳市,永寿县,610426
陕西省,咸阳市,[彬县(邠县)],610427
陕西省,咸阳市,长武县,610428
陕西省,咸阳市,旬邑县(栒邑县),610429
陕西省,咸阳市,淳化县,610430
陕西省,咸阳市,武功县,610431
陕西省,咸阳市,兴平市,610481
陕西省,咸阳市,彬州市(邠州市),610482
陕西省,渭南市,临渭区,610502
陕西省,渭南市,华州区,610503
陕西省,渭南市,[华县],610521
陕西省,渭南市,潼关县,610522
陕西省,渭南市,大荔县,610523
陕西省,渭南市,合阳县(郃阳县),610524
陕西省,渭南市,澄城县,610525
陕西省,渭南市,蒲城县,610526
陕西省,渭南市,白水县,610527
陕西省,渭南市,富平县,610528
陕西省,渭南市,韩城市,610581
陕西省,渭南市,华阴市,610582
陕西省,延安市,宝塔区,610602
陕西省,延安市,安塞区,610603
陕西省,延安市,延长县,610621
陕西省,延安市,延川县,610622
陕西省,延安市,子长县,610623
陕西省,延安市,[安塞县],610624
陕西省,延安市,志丹县,610625
陕西省,延安市,吴起县,610626
陕西省,延安市,甘泉县,610627
陕西省,延安市,富县(鄜县),610628
陕西省,延安市,洛川县,610629
陕西省,延安市,宜川县,610630
陕西省,延安市,黄龙县,610631
陕西省,延安市,黄陵县,610632
陕西省,汉中市,汉台区,610702
陕西省,汉中市,南郑区,610703
陕西省,汉中市,[南郑县],610721
陕西省,汉中市,城固县,610722
陕西省,汉中市,洋县,610723
陕西省,汉中市,西乡县,610724
陕西省,汉中市,勉县(沔县),610725
陕西省,汉中市,宁强县,610726
陕西省,汉中市,略阳县,610727
陕西省,汉中市,镇巴县,610728
陕西省,汉中市,留坝县,610729
陕西省,汉中市,佛坪县,610730
陕西省,榆林市,榆阳区,610802
陕西省,榆林市,横山区,610803
陕西省,榆林市,[神木县],610821
陕西省,榆林市,府谷县,610822
陕西省,榆林市,[横山县],610823
陕西省,榆林市,靖边县,610824
陕西省,榆林市,定边县,610825
陕西省,榆林市,绥德县,610826
陕西省,榆林市,米脂县,610827
陕西省,榆林市,佳县(葭县),610828
陕西省,榆林市,吴堡县,610829
陕西省,榆林市,清涧县,610830
陕西省,榆林市,子洲县,610831
陕西省,榆林市,神木市,610881
陕西省,安康市,汉滨区,610902
陕西省,安康市,汉阴县,610921
陕西省,安康市,石泉县,610922
陕西省,安康市,宁陕县,610923
陕西省,安康市,紫阳县,610924
陕西省,安康市,岚皋县,610925
陕西省,安康市,平利县,610926
陕西省,安康市,镇坪县,610927
陕西省,安康市,旬阳县(洵阳县),610928
陕西省,安康市,白河县,610929
陕西省,商洛市(商雒市),商州区,611002
陕西省,商洛市(商雒市),洛南县(雒南县),611021
陕西省,商洛市(商雒市),丹凤县,611022
陕西省,商洛市(商雒市),商南县,611023
陕西省,商洛市(商雒市),山阳县,611024
陕西省,商洛市(商雒市),镇安县,611025
陕西省,商洛市(商雒市),柞水县,611026
陕西省,[渭南地区],[渭南市],612101
陕西省,[渭南地区],[韩城市],612102
陕西省,[渭南地区],[华阴市],612103
陕西省,[渭南地区],[蓝田县],612121
陕西省,[渭南地区],[临潼县],612122
陕西省,[渭南地区],[渭南县],612123
陕西省,[渭南地区],[华县],612124
陕西省,[渭南地区],[华阴县],612125
陕西省,[渭南地区],[潼关县],612126
陕西省,[渭南地区],[大荔县],612127
陕西省,[渭南地区],[蒲城县],612128
陕西省,[渭南地区],[澄城县],612129
陕西省,[渭南地区],[白水县],612130
陕西省,[渭南地区],[韩城县],612131
陕西省,[渭南地区],[合阳县(郃阳县)],612132
陕西省,[渭南地区],[富平县],612133
陕西省,[咸阳地区],[咸阳市],612201
陕西省,[咸阳地区],[兴平县],612221
陕西省,[咸阳地区],[周至县(盩厔县)],612222
陕西省,[咸阳地区],[户县(鄠县)],612223
陕西省,[咸阳地区],[三原县],612224
陕西省,[咸阳地区],[泾阳县],612225
陕西省,[咸阳地区],[高陵县],612226
陕西省,[咸阳地区],[乾县],612227
陕西省,[咸阳地区],[礼泉县(醴泉县)],612228
陕西省,[咸阳地区],[永寿县],612229
陕西省,[咸阳地区],[彬县(邠县)],612230
陕西省,[咸阳地区],[长武县],612231
陕西省,[咸阳地区],[旬邑县(栒邑县)],612232
陕西省,[咸阳地区],[淳化县],612233
陕西省,[汉中地区],[汉中市],612301
陕西省,[汉中地区],[南郑县],612321
陕西省,[汉中地区],[城固县],612322
陕西省,[汉中地区],[洋县],612323
陕西省,[汉中地区],[西乡县],612324
陕西省,[汉中地区],[勉县(沔县)],612325
陕西省,[汉中地区],[宁强县],612326
陕西省,[汉中地区],[略阳县],612327
陕西省,[汉中地区],[镇巴县],612328
陕西省,[汉中地区],[留坝县],612329
陕西省,[汉中地区],[佛坪县],612330
陕西省,[安康地区],[安康市],612401
陕西省,[安康地区],[安康县],612421
陕西省,[安康地区],[汉阴县],612422
陕西省,[安康地区],[石泉县],612423
陕西省,[安康地区],[宁陕县],612424
陕西省,[安康地区],[紫阳县],612425
陕西省,[安康地区],[岚皋县],612426
陕西省,[安康地区],[平利县],612427
陕西省,[安康地区],[镇坪县],612428
陕西省,[安康地区],[旬阳县(洵阳县)],612429
陕西省,[安康地区],[白河县],612430
陕西省,[商洛地区(商雒地区)],[商州市],612501
陕西省,[商洛地区(商雒地区)],[商县],612521
陕西省,[商洛地区(商雒地区)],[洛南县(雒南县)],612522
陕西省,[商洛地区(商雒地区)],[丹凤县],612523
陕西省,[商洛地区(商雒地区)],[商南县],612524
陕西省,[商洛地区(商雒地区)],[山阳县],612525
陕西省,[商洛地区(商雒地区)],[镇安县],612526
陕西省,[商洛地区(商雒地区)],[柞水县],612527
陕西省,[延安地区],[延安市],612601
陕西省,[延安地区],[延长县],612621
陕西省,[延安地区],[延川县],612622
陕西省,[延安地区],[子长县],612623
陕西省,[延安地区],[安塞县],612624
陕西省,[延安地区],[志丹县],612625
陕西省,[延安地区],[吴旗县],612626
陕西省,[延安地区],[甘泉县],612627
陕西省,[延安地区],[富县(鄜县)],612628
陕西省,[延安地区],[洛川县],612629
陕西省,[延安地区],[宜川县],612630
陕西省,[延安地区],[黄龙县],612631
陕西省,[延安地区],[黄陵县],612632
陕西省,[延安地区],[宜君县],612633
陕西省,[榆林地区],[榆林市],612701
陕西省,[榆林地区],[榆林县],612721
陕西省,[榆林地区],[神木县],612722
陕西省,[榆林地区],[府谷县],612723
陕西省,[榆林地区],[横山县],612724
陕西省,[榆林地区],[靖边县],612725
陕西省,[榆林地区],[定边县],612726
陕西省,[榆林地区],[绥德县],612727
陕西省,[榆林地区],[米脂县],612728
陕西省,[榆林地区],[佳县(葭县)],612729
陕西省,[榆林地区],[吴堡县],612730
陕西省,[榆林地区],[清涧县],612731
陕西省,[榆林地区],[子洲县],612732
陕西省,[省直辖县级行政区划],[兴平市],619001
陕西省,[省直辖县级行政区划],[韩城市],619002
陕西省,[省直辖县级行政区划],[华阴市],619003
甘肃省,兰州市,城关区,620102
甘肃省,兰州市,七里河区,620103
甘肃省,兰州市,西固区,620104
甘肃省,兰州市,安宁区,620105
甘肃省,兰州市,红古区,620111
甘肃省,兰州市,[白银区],620112
甘肃省,兰州市,[市区],620120
甘肃省,兰州市,永登县,620121
甘肃省,兰州市,皋兰县,620122
甘肃省,兰州市,榆中县,620123
甘肃省,嘉峪关市,嘉峪关市,620200
甘肃省,金昌市,金川区,620302
甘肃省,金昌市,[市区],620320
甘肃省,金昌市,永昌县,620321
甘肃省,白银市,白银区,620402
甘肃省,白银市,平川区,620403
甘肃省,白银市,靖远县,620421
甘肃省,白银市,会宁县,620422
甘肃省,白银市,景泰县,620423
甘肃省,天水市,秦州区,620502
甘肃省,天水市,麦积区,620503
甘肃省,天水市,清水县,620521
甘肃省,天水市,秦安县,620522
甘肃省,天水市,甘谷县,620523
甘肃省,天水市,武山县,620524
甘肃省,天水市,张家川回族自治县,620525
甘肃省,武威市,凉州区,620602
甘肃省,武威市,民勤县,620621
甘肃省,武威市,古浪县,620622
甘肃省,武威市,天祝藏族自治县,620623
甘肃省,张掖市,甘州区,620702
甘肃省,张掖市,肃南裕固族自治县,620721
甘肃省,张掖市,民乐县,620722
甘肃省,张掖市,临泽县,620723
甘肃省,张掖市,高台县,620724
甘肃省,张掖市,山丹县,620725
甘肃省,平凉市,崆峒区,620802
甘肃省,平凉市,泾川县,620821
甘肃省,平凉市,灵台县,620822
甘肃省,平凉市,崇信县,620823
甘肃省,平凉市,华亭县,620824
甘肃省,平凉市,庄浪县,620825
甘肃省,平凉市,静宁县,620826
